timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2018-07-10,0.13934,0.13972,0.12711,0.12814,111283154.2,1531267199999,14705036.468821,32000,56355186.7,7451751.524544,0
2018-07-11,0.12807,0.13376,0.12467,0.13144,99990240.3,1531353599999,12938143.576471,29173,52462174.0,6789112.416619,0
2018-07-12,0.13145,0.13149,0.122,0.1275,86139318.3,1531439999999,10826108.821345,25414,46313837.3,5825496.232857,0
2018-07-13,0.12747,0.14356,0.12458,0.13768,152719307.5,1531526399999,20386084.275198,41108,77583185.3,10347228.272241,0
2018-07-14,0.13735,0.14117,0.13303,0.1365,115057588.4,1531612799999,15709436.490059,32807,63572903.2,8679594.196459,0
2018-07-15,0.13664,0.14594,0.13459,0.14227,109368381.5,1531699199999,15336572.627721,25077,62188385.4,8718961.563051,0
2018-07-16,0.14231,0.15855,0.14037,0.15655,149953484.0,1531785599999,22530513.272254,36411,82994529.2,12461732.818889,0
2018-07-17,0.15655,0.17644,0.15002,0.17136,213123360.6,1531871999999,34486695.684543,53089,111022078.9,17945864.745965,0
2018-07-18,0.17136,0.19701,0.17109,0.18053,416309853.99,1531958399999,76064597.3881134,97110,207638595.99,37960639.8379566,0
2018-07-19,0.18061,0.19217,0.17149,0.18191,282232209.8,1532044799999,51344983.977718,70480,146842631.5,26717956.014804,0
2018-07-20,0.18164,0.18348,0.159,0.16129,253384617.5,1532131199999,43743580.190068,70861,126722923.8,21881587.386323,0
2018-07-21,0.16112,0.16998,0.15388,0.16327,174968628.3,1532217599999,28648235.157121,50525,86917938.7,14233328.198243,0
2018-07-22,0.1634,0.1792,0.16164,0.16916,189326194.2,1532303999999,32449318.578017,52538,98474148.8,16882379.559932,0
2018-07-23,0.16937,0.18057,0.16409,0.16423,194302721.3,1532390399999,33628174.78472,56695,93551514.2,16182932.699542,0
2018-07-24,0.16411,0.17868,0.16001,0.17349,240608913.2,1532476799999,41008030.207792,70441,122921518.4,20980639.47375,0
2018-07-25,0.1736,0.17728,0.16644,0.17275,176309661.4,1532563199999,30296987.580209,54621,89884702.8,15463015.364021,0
2018-07-26,0.17274,0.1755,0.1616,0.164,148549658.7,1532649599999,25320711.344224,45036,75995892.9,12960793.470723,0
2018-07-27,0.16397,0.1693,0.1551,0.1659,166105202.2,1532735999999,27037783.027306,48578,83807877.3,13655672.306536,0
2018-07-28,0.16586,0.16662,0.15915,0.1641,93577557.9,1532822399999,15278409.55939,27857,50692452.8,8282854.844164,0
2018-07-29,0.16387,0.1656,0.15954,0.16268,86539098.9,1532908799999,14038575.980848,24027,48716326.6,7906368.186363,0
2018-07-30,0.16274,0.163,0.14716,0.15327,117831615.3,1532995199999,18356726.947462,35384,59053387.5,9204750.937559,0
2018-07-31,0.15323,0.15349,0.139,0.14175,139280124.8,1533081599999,20066629.304089,40893,72702503.3,10482478.34728,0
2018-08-01,0.14152,0.14474,0.135,0.13984,125588838.3,1533167999999,17478129.620577,37142,66315029.2,9235155.759756,0
2018-08-02,0.13983,0.14149,0.1285,0.13039,131792025.0,1533254399999,17601744.110831,34817,76468646.0,10196004.845218,0
2018-08-03,0.13079,0.13473,0.1229,0.12947,138792398.4,1533340799999,17849122.11939,39754,71676460.9,9213237.631363,0
2018-08-04,0.12941,0.13358,0.12353,0.12639,101749830.7,1533427199999,13088694.258485,28602,55122751.5,7098630.222073,0
2018-08-05,0.12622,0.1313,0.1244,0.13024,96484560.4,1533513599999,12348494.264628,24856,51552809.5,6596621.976201,0
2018-08-06,0.1305,0.13618,0.12644,0.12937,103522434.8,1533599999999,13503375.369292,33019,54430922.0,7099255.25032,0
2018-08-07,0.12937,0.13227,0.12252,0.12365,117382777.3,1533686399999,15089313.738881,36526,63704241.0,8207221.863277,0
2018-08-08,0.1238,0.12387,0.10855,0.11292,165723801.65,1533772799999,19137563.2446832,50222,83193352.57,9602948.615763,0
2018-08-09,0.11281,0.12631,0.11272,0.12213,177290775.9,1533859199999,21251907.063061,52337,91836380.6,10993709.077368,0
2018-08-10,0.12213,0.1238,0.11132,0.11485,163283852.6,1533945599999,19258388.588492,50645,80868651.7,9545556.415578,0
2018-08-11,0.11461,0.11633,0.10713,0.11022,132856521.3,1534031999999,14807890.298088,48423,67662931.1,7545037.030215,0
2018-08-12,0.11022,0.1145,0.10859,0.11153,84899955.5,1534118399999,9497076.504775,29129,43715491.8,4891967.702894,0
2018-08-13,0.11152,0.11415,0.101,0.10104,117825288.07,1534204799999,12797213.3898887,36739,56532087.47,6166356.9219597,0
2018-08-14,0.10102,0.10113,0.084,0.0935,178829259.07,1534291199999,16208312.7285338,53519,87982211.9,7957744.880499,0
2018-08-15,0.0935,0.10131,0.09339,0.09361,184857078.8,1534377599999,17948100.308979,52155,90020727.8,8748591.683216,0
2018-08-16,0.09361,0.0982,0.09138,0.0946,124134745.3,1534463999999,11758177.218826,31747,61451631.0,5822451.597378,0
2018-08-17,0.0946,0.11,0.0937,0.11,234081259.8,1534550399999,23758690.35483,60394,125138414.0,12695038.911235,0
2018-08-18,0.11,0.11247,0.09514,0.09831,213897957.5,1534636799999,22016591.83222,57730,111116073.1,11432209.470416,0
2018-08-19,0.09832,0.10356,0.09633,0.10143,123775994.1,1534723199999,12386039.552917,35479,68282675.1,6831671.720377,0
2018-08-20,0.10131,0.10299,0.09159,0.09174,135267717.6,1534809599999,13220183.10017,36008,68979337.6,6751477.297309,0
2018-08-21,0.09203,0.09541,0.09001,0.09469,132327843.8,1534895999999,12298393.666818,31231,75169037.7,6988104.203194,0
2018-08-22,0.09469,0.10082,0.08682,0.08955,188859218.1,1534982399999,17793823.9242,43273,101457303.3,9572260.726452,0
2018-08-23,0.08926,0.0942,0.08835,0.09232,127991686.6,1535068799999,11585684.675941,31074,72921168.9,6600042.701423,0
2018-08-24,0.09222,0.0945,0.0903,0.09381,122264201.2,1535155199999,11280118.487447,25954,72618519.5,6701075.970652,0
2018-08-25,0.09372,0.09496,0.09177,0.09413,122813941.7,1535241599999,11474799.329166,27542,69470657.8,6492905.24187,0
2018-08-26,0.0942,0.09467,0.0905,0.09306,106480637.6,1535327999999,9831305.251927,22445,59518864.6,5498436.649934,0
2018-08-27,0.09306,0.10157,0.09206,0.10051,167559247.9,1535414399999,16093712.169324,39315,94841674.6,9115163.194,0
2018-08-28,0.1005,0.10749,0.0996,0.10555,216112224.0,1535500799999,22262997.831306,52680,112624756.1,11602127.62061,0
2018-08-29,0.10555,0.10919,0.10121,0.10535,223271747.1,1535587199999,23388925.134558,51620,114401903.4,11983103.246958,0
2018-08-30,0.10535,0.10753,0.09661,0.10066,192982516.5,1535673599999,19408874.822423,45043,98112141.4,9848670.083038,0
2018-08-31,0.10083,0.10343,0.09851,0.1017,150820489.4,1535759999999,15184451.108338,33805,82464193.8,8301912.833946,0
2018-09-01,0.10158,0.11032,0.10131,0.10699,197881916.2,1535846399999,21017943.908541,44736,109392806.3,11619610.75988,0
2018-09-02,0.10699,0.10771,0.102,0.10499,160240191.3,1535932799999,16827126.402316,38531,83843697.6,8804393.317797,0
2018-09-03,0.10471,0.1055,0.10215,0.10352,112188192.6,1536019199999,11665701.899327,27578,61780224.1,6425999.038624,0
2018-09-04,0.1036,0.10709,0.10334,0.10521,140038510.0,1536105599999,14732214.847808,29692,76774134.3,8074639.712321,0
2018-09-05,0.10522,0.10621,0.08561,0.08637,235189147.4,1536191999999,22488281.268846,53547,116440815.1,11185918.016796,0
2018-09-06,0.08637,0.08877,0.08085,0.0884,183458796.3,1536278399999,15557382.533819,43553,96161203.95,8159277.814348,0
2018-09-07,0.08835,0.08946,0.0813,0.08287,135249064.3,1536364799999,11494798.96272,29613,72511030.3,6155937.461279,0
2018-09-08,0.08285,0.0844,0.07654,0.07749,131933174.1,1536451199999,10678960.453958,29126,70162805.3,5699361.611079,0
2018-09-09,0.07737,0.08097,0.07353,0.07601,160703125.0,1536537599999,12434244.160078,34851,85955624.2,6658115.898851,0
2018-09-10,0.07592,0.07867,0.0666,0.07343,173188426.7,1536623999999,12854477.936017,32840,92927029.5,6909707.613272,0
2018-09-11,0.07345,0.07475,0.06574,0.0701,181972671.9,1536710399999,12749350.505061,35625,95857441.4,6724472.185467,0
2018-09-12,0.06999,0.07036,0.06089,0.06627,283607640.7,1536796799999,18112357.74507,50834,141375381.9,9032453.520845,0
2018-09-13,0.06628,0.07181,0.06497,0.06951,317801481.5,1536883199999,21681012.732138,55956,162099776.1,11065529.503914,0
2018-09-14,0.06957,0.07077,0.06541,0.06749,234221654.6,1536969599999,15967296.014415,42982,119066455.2,8124976.46147,0
2018-09-15,0.06743,0.07068,0.06732,0.06895,154219827.1,1537055999999,10670168.257453,29132,85260661.7,5898024.700137,0
2018-09-16,0.06889,0.07,0.06568,0.06988,141868349.3,1537142399999,9662422.851053,27985,78428058.3,5347238.090403,0
2018-09-17,0.06988,0.07023,0.06256,0.06347,203297571.7,1537228799999,13546342.673036,36438,106447983.9,7105885.900759,0
2018-09-18,0.06332,0.07012,0.06193,0.069,236846149.5,1537315199999,15744126.550209,41182,125067687.4,8313129.170478,0
2018-09-19,0.06892,0.07441,0.06622,0.07218,365958539.1,1537401599999,25819092.370935,55820,183222054.4,12919496.091741,0
2018-09-20,0.07218,0.08389,0.07111,0.08089,330838102.6,1537487999999,24953393.728201,52731,168596643.9,12708369.699008,0
2018-09-21,0.08086,0.09035,0.08065,0.08773,551641826.0,1537574399999,47146894.072102,88838,280014831.3,23922613.782306,0
2018-09-22,0.08767,0.08913,0.0792,0.08338,227327697.6,1537660799999,18918465.521353,39063,108627934.7,9036751.736479,0
2018-09-23,0.08331,0.0939,0.08281,0.08986,424470856.1,1537747199999,38081791.604101,70294,216321389.5,19377314.599232,0
2018-09-24,0.08985,0.09197,0.08146,0.08241,323249784.2,1537833599999,27749292.2494,55453,159165848.9,13678653.582359,0
2018-09-25,0.08245,0.08246,0.07425,0.08108,328241867.0,1537919999999,25610886.775499,61222,163598734.7,12767771.614782,0
2018-09-26,0.08114,0.08311,0.07648,0.07913,254963273.1,1538006399999,20418673.889679,49378,132684481.9,10618720.977744,0
2018-09-27,0.07912,0.0889,0.07777,0.08629,346873558.6,1538092799999,28942790.152682,58775,177890764.5,14826923.396891,0
2018-09-28,0.0863,0.0885,0.081,0.0839,316240861.2,1538179199999,26831854.155373,57741,157977373.9,13416060.202971,0
2018-09-29,0.0839,0.0868,0.08106,0.08446,208369497.3,1538265599999,17474246.038489,40621,108368557.7,9092913.847447,0
2018-09-30,0.08444,0.0874,0.0825,0.08511,189401740.9,1538351999999,16135637.353898,36726,102215532.4,8713813.354544,0
2018-10-01,0.08511,0.087,0.08203,0.08467,136128526.6,1538438399999,11499178.368819,29182,74691608.6,6315667.018959,0
2018-10-02,0.08451,0.0851,0.08151,0.08224,133043293.2,1538524799999,11104554.956052,27511,76428688.2,6383615.816897,0
2018-10-03,0.08221,0.08248,0.0782,0.08088,146109517.9,1538611199999,11751915.190697,29928,78275167.4,6296468.184067,0
2018-10-04,0.08082,0.08319,0.08044,0.08164,123500312.2,1538697599999,10142882.796121,24701,69763589.1,5729571.236997,0
2018-10-05,0.08161,0.0845,0.08029,0.08339,117646712.9,1538783999999,9644648.122994,23905,68878987.7,5647414.466093,0
2018-10-06,0.08339,0.08411,0.0808,0.08151,110744781.9,1538870399999,9106937.669413,21086,63523797.5,5223472.444582,0
2018-10-07,0.08156,0.08558,0.08033,0.08464,128627175.2,1538956799999,10628605.711198,24006,71130358.3,5877032.321654,0
2018-10-08,0.08465,0.0889,0.08348,0.08698,182425366.6,1539043199999,15702721.363041,36931,99112195.1,8538563.122925,0
2018-10-09,0.08698,0.08808,0.0848,0.08659,134872526.0,1539129599999,11653933.720829,28492,70411543.4,6088559.422912,0
2018-10-10,0.08655,0.0869,0.08359,0.08542,131687962.6,1539215999999,11185503.395545,27328,69654503.1,5919172.140807,0
2018-10-11,0.08547,0.08547,0.0692,0.07079,264191236.5,1539302399999,20154848.278155,54100,123879419.0,9441337.003892,0
2018-10-12,0.07079,0.0766,0.0695,0.0732,163124680.7,1539388799999,12076830.525845,35749,93836179.6,6947928.191643,0
2018-10-13,0.07314,0.07545,0.07258,0.07374,110544712.7,1539475199999,8200029.623978,24159,62689848.2,4652063.433468,0
2018-10-14,0.07374,0.07459,0.07098,0.0717,126401158.7,1539561599999,9291731.952886,23942,64401145.3,4734483.618563,0
2018-10-15,0.07164,0.08497,0.07,0.07671,301872201.8,1539647999999,23342361.106138,58520,158169345.9,12236074.345714,0
2018-10-16,0.0767,0.07884,0.07565,0.07777,115794153.4,1539734399999,8947700.331467,27071,65560649.3,5064340.489171,0
2018-10-17,0.07772,0.08132,0.07701,0.07994,131284053.0,1539820799999,10372819.689639,30241,73864988.0,5834825.334078,0
2018-10-18,0.07994,0.08069,0.075,0.07668,127667976.1,1539907199999,10003399.977362,28786,69428553.3,5446348.584922,0
2018-10-19,0.07668,0.0779,0.07577,0.07683,79407741.3,1539993599999,6094608.157118,18842,49274381.2,3782456.274215,0
2018-10-20,0.07691,0.07876,0.0761,0.07768,97554451.0,1540079999999,7585569.132045,23306,58044838.6,4512252.038804,0
2018-10-21,0.07769,0.07908,0.07691,0.07721,97607480.6,1540166399999,7634851.100753,21431,57859595.0,4526432.282792,0
2018-10-22,0.07722,0.07785,0.0761,0.07731,65297281.2,1540252799999,5037407.471273,16180,37881365.9,2923454.716945,0
2018-10-23,0.0773,0.07757,0.0735,0.07597,55448274.0,1540339199999,4197037.584315,15748,28365296.1,2148836.991038,0
2018-10-24,0.07597,0.07708,0.0753,0.07539,41098558.1,1540425599999,3131207.86772,12667,23071644.8,1758265.219483,0
2018-10-25,0.07537,0.07564,0.0737,0.07478,32103956.7,1540511999999,2402661.509562,10320,14463713.6,1083513.06971,0
2018-10-26,0.07485,0.0754,0.07348,0.07471,29996800.2,1540598399999,2235986.19115,10601,15614223.7,1164320.597775,0
2018-10-27,0.07471,0.07487,0.07329,0.07352,25730010.7,1540684799999,1903561.808448,8364,13507111.8,999896.031474,0
2018-10-28,0.07352,0.07392,0.07255,0.07364,25407915.5,1540771199999,1862439.045812,7677,12887529.4,944952.69222,0
2018-10-29,0.07358,0.07379,0.069,0.07019,59442955.1,1540857599999,4218854.640109,15639,28277949.1,2008725.89239,0
2018-10-30,0.07018,0.07077,0.06963,0.07007,28837088.0,1540943999999,2025340.376432,8436,14805180.3,1040735.547352,0
2018-10-31,0.07007,0.07199,0.06773,0.07061,45075801.2,1541030399999,3141750.371698,13949,22857879.5,1593660.397065,0
2018-11-01,0.07051,0.07198,0.06966,0.07127,30472543.2,1541116799999,2150049.557969,11719,16540167.6,1167492.091607,0
2018-11-02,0.07127,0.0738,0.0706,0.07311,39046967.2,1541203199999,2818219.512989,16706,20243070.1,1461071.814919,0
2018-11-03,0.07311,0.07331,0.0708,0.07177,32565529.0,1541289599999,2341982.636601,11588,16202161.7,1164969.011527,0
2018-11-04,0.07177,0.07857,0.0712,0.0773,113670531.6,1541375999999,8593513.733635,28380,56183192.7,4248402.089461,0
2018-11-05,0.0773,0.07946,0.07499,0.07685,64247590.0,1541462399999,4930039.431939,21447,31544463.0,2419040.055682,0
2018-11-06,0.07678,0.08198,0.07678,0.08168,104955381.9,1541548799999,8327429.935832,31655,55069860.0,4371252.095427,0
2018-11-07,0.08165,0.0826,0.07812,0.079,100250219.0,1541635199999,8034071.0963,29294,48351949.3,3875192.763397,0
2018-11-08,0.07903,0.08,0.07647,0.07684,94093833.3,1541721599999,7324704.974013,26918,47486249.4,3698747.343229,0
2018-11-09,0.07682,0.0782,0.07401,0.07463,61234405.1,1541807999999,4650961.425604,18848,27321328.8,2074716.377206,0
2018-11-10,0.0746,0.07657,0.07419,0.07548,30553646.6,1541894399999,2304643.369849,10721,14487656.7,1092856.344123,0
2018-11-11,0.07549,0.07798,0.0746,0.077,50981007.5,1541980799999,3883177.13059,16925,27446110.4,2090291.070655,0
2018-11-12,0.07698,0.078,0.07552,0.07687,49381671.4,1542067199999,3797242.371848,16039,23659486.9,1820559.161696,0
2018-11-13,0.0769,0.07715,0.0744,0.07465,46946579.5,1542153599999,3565039.113261,15587,21512894.1,1634519.500355,0
2018-11-14,0.07465,0.0747,0.06241,0.06657,158251244.2,1542239999999,10655305.105329,36216,68770690.7,4624350.690178,0
2018-11-15,0.0665,0.0669,0.05811,0.06435,191874027.0,1542326399999,11956558.538684,48878,90612799.6,5646602.560675,0
2018-11-16,0.06431,0.06499,0.0603,0.06145,91253392.0,1542412799999,5693309.864614,23651,46232043.1,2887311.923333,0
2018-11-17,0.06148,0.06157,0.0596,0.06123,55504074.8,1542499199999,3370869.026902,15154,28498466.6,1731167.278992,0
2018-11-18,0.06122,0.06354,0.06115,0.06234,57846589.3,1542585599999,3604377.945827,13469,28816037.5,1795693.269357,0
