timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2019-03-28,90.0,98.89,88.0,95.74,2319.41987,1553817599999,219959.7213103,1165,1078.25298,102381.5162824,0
2019-03-29,95.74,98.19,94.91,98.13,3565.30155,1553903999999,345397.9745122,1721,1557.62344,150931.6579001,0
2019-03-30,98.3,101.0,95.5,100.78,3540.27743,1553990399999,348446.5285333,1440,1476.01358,145118.6898561,0
2019-03-31,100.58,110.89,99.61,110.7,11668.43675,1554076799999,1233115.567243,5298,5386.08329,568556.3220991,0
2019-04-01,110.5,120.06,107.71,112.97,16508.93631,1554163199999,1902034.8735968,8567,7237.85215,834426.2811672,0
2019-04-02,113.28,125.84,111.03,123.69,15379.30754,1554249599999,1833220.6977836,8188,8304.70125,990705.5574563,0
2019-04-03,123.5,139.1,118.38,123.43,26058.20443,1554335999999,3456383.9144395,12599,12097.62525,1607105.8706525,0
2019-04-04,123.78,131.65,119.02,122.87,8434.43214,1554422399999,1054060.3370459,6036,3934.7176,490301.3666372,0
2019-04-05,122.87,134.24,122.87,132.78,5803.26085,1554508799999,752865.5737238,3435,2996.18137,389633.9322779,0
2019-04-06,132.84,137.83,128.01,130.93,4302.73303,1554595199999,569185.4871077,3282,1982.6228,262583.6944146,0
2019-04-07,130.55,135.33,130.11,135.11,4221.6208,1554681599999,562267.3655962,2941,1939.83317,258309.4350628,0
2019-04-08,135.17,137.85,128.67,135.3,5806.88245,1554767999999,783436.0807374,3976,3136.27898,424310.1787383,0
2019-04-09,135.2,135.52,128.84,131.4,3535.66865,1554854399999,465028.5985289,2452,1835.12201,240747.481566,0
2019-04-10,131.32,133.38,126.43,129.74,4500.68937,1554940799999,588022.0774125,3436,1755.04581,228787.7197333,0
2019-04-11,129.73,129.84,113.2,122.3,7797.38187,1555027199999,944041.2156357,4215,3978.24088,482698.3350575,0
2019-04-12,122.3,123.03,114.98,118.93,4715.41854,1555113599999,559828.435523,2683,1466.92304,175418.1166738,0
2019-04-13,118.72,119.84,117.11,119.1,1390.26356,1555199999999,165176.8205364,1113,621.85429,74108.5734579,0
2019-04-14,119.1,123.16,117.88,122.57,1796.90255,1555286399999,216986.9385978,1639,940.68443,113695.7590873,0
2019-04-15,122.57,123.78,115.04,118.56,2777.43757,1555372799999,332059.4486977,2334,1638.58407,196039.4903198,0
2019-04-16,118.48,131.0,115.54,120.61,5110.50898,1555459199999,610778.070539,2883,2038.91399,244286.2249692,0
2019-04-17,120.5,122.33,118.44,120.08,2189.18509,1555545599999,261513.7783405,1716,1225.4537,146060.096235,0
